,VA,VB,Fre,Temp,temp_2m,shortwave_radiation,wind_speed_10m,pressure_msl,cloud_cover,Generacion_Solar
2026-05-05 07:00:00,123.83194444444445,123.85,59.98125,19.052702702702703,8.5,22.0,6.3,696.8,100,0.0044
2026-05-05 08:00:00,124.10493506493506,124.1357142857143,59.984935064935065,19.294117647058822,9.5,113.0,7.9,698.0,94,0.022600000000000002
2026-05-05 09:00:00,124.20623376623377,124.23428571428572,59.98506493506494,19.55340909090909,11.4,383.0,10.3,699.5,99,0.07660000000000002
2026-05-05 10:00:00,123.70605263157894,123.73881578947368,59.98394736842105,19.70641025641025,12.1,498.0,11.5,700.1,99,0.09960000000000001
2026-05-05 11:00:00,122.8453164556962,122.8493670886076,59.98746835443038,19.972368421052632,13.5,750.0,13.1,700.6,99,0.15
2026-05-05 12:00:00,124.4883116883117,124.4918181818182,59.9887012987013,20.539772727272727,12.9,548.0,12.9,699.5,99,0.1096
2026-05-05 13:00:00,125.436125,125.46,59.99225,20.55569620253165,12.8,732.0,12.5,699.4,100,0.1464
2026-05-05 14:00:00,125.3165789473684,125.34947368421052,59.98986842105263,20.613513513513517,12.1,436.0,11.6,698.5,100,0.0872
2026-05-05 15:00:00,124.8038961038961,124.84402597402595,59.9912987012987,20.763291139240504,13.2,573.0,12.0,698.4,98,0.11460000000000001
2026-05-05 16:00:00,125.0307894736842,125.06934210526316,59.98776315789473,20.5375,12.8,459.0,11.5,697.7,99,0.0918
2026-05-05 17:00:00,125.54432835820894,125.56238805970148,59.99089552238806,20.28765432098765,11.5,272.0,10.8,696.7,97,0.054400000000000004
2026-05-05 18:00:00,124.81428571428572,124.84363636363636,59.989610389610384,19.97820512820513,9.9,93.0,8.7,696.2,98,0.018600000000000002
2026-05-05 19:00:00,125.3478205128205,125.38653846153844,59.99358974358975,19.530379746835443,8.4,1.0,5.2,695.6,97,0.0002
2026-05-05 20:00:00,125.98743902439024,125.99085365853658,59.99548780487805,19.344444444444445,7.1,0.0,7.8,695.3,100,0.0
2026-05-05 21:00:00,126.63613333333336,126.6604,60.0016,19.14,6.3,0.0,7.1,695.1,100,0.0
2026-05-05 22:00:00,127.32272727272728,127.33714285714284,59.98974025974026,19.07111111111111,5.6,0.0,6.7,694.8,100,0.0
2026-05-05 23:00:00,128.065,128.10488372093025,59.994418604651166,19.083116883116883,5.9,0.0,7.0,695.6,100,0.0
2026-05-06 00:00:00,127.95164383561642,127.98287671232876,59.98835616438355,19.009090909090908,6.7,0.0,5.9,696.2,100,0.0
2026-05-06 01:00:00,128.24109756097562,128.25878048780487,59.9909756097561,18.946987951807227,7.3,0.0,4.1,696.3,100,0.0
2026-05-06 02:00:00,128.04780821917808,128.09534246575342,59.99000000000001,18.9,7.3,0.0,6.3,695.8,100,0.0
2026-05-06 03:00:00,127.95680555555556,127.98833333333332,59.99458333333333,18.868354430379743,7.4,0.0,6.1,695.5,100,0.0
2026-05-06 04:00:00,127.6320731707317,127.65731707317072,59.99,18.746052631578948,7.6,0.0,6.1,695.8,100,0.0
2026-05-06 05:00:00,125.9340476190476,125.95476190476192,59.98952380952381,18.62692307692308,7.6,0.0,7.0,696.2,100,0.0
2026-05-06 06:00:00,123.73864864864863,123.77527027027028,59.99081081081081,18.50625,7.4,0.0,5.3,696.0,100,0.0
2026-05-06 07:00:00,124.5696,124.60546666666666,59.988533333333336,18.69868421052632,8.1,35.0,5.6,697.0,100,0.007
2026-05-06 08:00:00,123.41910256410256,123.4423076923077,59.99282051282051,18.9,9.2,122.0,7.4,698.5,99,0.0244
2026-05-06 09:00:00,123.90698630136988,123.91602739726028,59.990273972602736,19.05263157894737,10.8,326.0,9.0,699.8,99,0.06520000000000001
2026-05-06 10:00:00,124.12194029850748,124.15537313432836,59.995522388059705,19.032894736842103,11.4,514.0,12.3,700.4,100,0.10280000000000002
2026-05-06 11:00:00,123.28499999999998,123.30676470588236,59.98705882352941,18.94375,11.7,524.0,11.8,700.2,100,0.10480000000000002
2026-05-06 12:00:00,124.64402597402598,124.69194805194806,59.99454545454545,19.021176470588237,11.2,443.0,9.8,699.4,100,0.08860000000000001
2026-05-06 13:00:00,124.575375,124.608,59.9855,19.11625,11.4,623.0,10.2,699.2,100,0.1246
2026-05-06 14:00:00,124.36347826086956,124.39246376811596,59.98652173913043,19.419736842105262,12.1,480.0,10.5,698.8,100,0.096
2026-05-06 15:00:00,124.7541975308642,124.77641975308642,59.99641975308642,19.41358024691358,12.5,470.0,10.4,698.4,100,0.094
2026-05-06 16:00:00,124.68186666666666,124.71586666666668,59.992266666666666,19.49350649350649,12.3,430.0,11.2,698.0,84,0.086
2026-05-06 17:00:00,124.98866666666666,125.01653333333331,59.9912,19.196470588235293,11.1,258.0,10.9,697.2,96,0.0516
2026-05-06 18:00:00,124.69025974025972,124.71766233766236,59.99415584415585,19.203703703703702,9.2,96.0,7.9,696.7,100,0.019200000000000002
2026-05-06 19:00:00,125.4306329113924,125.48430379746836,59.988354430379744,19.17567567567568,9.2,0.0,5.4,697.0,98,0.0
2026-05-06 20:00:00,125.73915662650604,125.76843373493976,59.988915662650605,19.167073170731708,8.0,0.0,6.0,696.8,100,0.0
2026-05-06 21:00:00,126.329375,126.360125,59.99325,19.06117647058824,7.7,0.0,6.5,697.0,100,0.0
2026-05-06 22:00:00,126.63731343283582,126.68253731343285,59.99716417910448,19.017333333333333,7.7,0.0,6.5,697.2,100,0.0
2026-05-06 23:00:00,126.90710843373492,126.93421686746989,59.98674698795181,19.03108108108108,7.8,0.0,6.4,697.5,100,0.0
2026-05-07 00:00:00,127.45013513513511,127.48648648648648,59.99527027027027,18.91333333333333,7.9,0.0,6.4,697.3,100,0.0
2026-05-07 01:00:00,127.41197368421052,127.42973684210526,59.99381578947368,18.758666666666667,7.6,0.0,2.8,696.9,100,0.0
2026-05-07 02:00:00,127.4769512195122,127.52621951219513,59.98743902439025,18.707894736842103,7.5,0.0,4.4,696.3,100,0.0
2026-05-07 03:00:00,127.7936231884058,127.83420289855071,59.98536231884058,18.61125,7.5,0.0,6.1,695.7,100,0.0
2026-05-07 04:00:00,127.708375,127.737,59.97825,18.506493506493506,7.5,0.0,5.6,695.7,100,0.0
2026-05-07 05:00:00,125.00342857142856,125.04185714285715,59.98771428571429,18.5,7.4,0.0,6.8,695.7,100,0.0
2026-05-07 06:00:00,123.95972972972972,124.0,59.98837837837839,18.514814814814816,7.3,0.0,6.3,695.8,100,0.0
2026-05-07 07:00:00,124.65388888888889,124.68527777777778,59.98708333333333,18.55555555555556,7.6,11.0,4.3,696.3,100,0.0022
2026-05-07 08:00:00,125.00582278481012,125.0345569620253,59.99367088607595,18.785185185185185,8.1,77.0,5.4,697.4,100,0.0154
2026-05-07 09:00:00,124.79358208955225,124.83283582089553,59.98820895522388,18.994871794871795,8.9,159.0,7.3,698.2,100,0.0318
2026-05-07 10:00:00,124.3376,124.352,59.99013333333334,19.31647058823529,10.0,304.0,8.6,699.0,100,0.06080000000000001
2026-05-07 11:00:00,123.62337837837836,123.63013513513512,59.99405405405406,20.085365853658537,10.0,319.0,9.7,699.0,100,0.06380000000000001
2026-05-07 12:00:00,125.26125,125.3085,59.99249999999999,20.122784810126586,10.8,362.0,9.4,698.9,100,0.0724
2026-05-07 13:00:00,125.34763157894736,125.37315789473683,59.98421052631579,20.21666666666667,9.6,453.0,7.2,697.7,100,0.09060000000000001
2026-05-07 14:00:00,124.3972839506173,124.43172839506173,59.98901234567901,20.082432432432437,10.9,351.0,9.1,697.7,99,0.0702
2026-05-07 15:00:00,124.40484848484849,124.42257575757574,59.99181818181818,20.16164383561644,11.6,439.0,8.6,697.4,81,0.08780000000000002
2026-05-07 16:00:00,125.17050632911392,125.19101265822783,59.986835443037975,20.137974683544304,12.0,417.0,8.0,696.9,92,0.0834
2026-05-07 17:00:00,123.93691358024692,123.99296296296296,59.994814814814816,19.826829268292684,11.3,267.0,8.1,696.2,98,0.0534
2026-05-07 18:00:00,124.89645569620252,124.90645569620254,59.987721518987335,19.581176470588236,9.5,54.0,4.3,695.1,95,0.0108
2026-05-07 19:00:00,124.8863157894737,124.92802631578948,59.98368421052632,19.41851851851852,8.2,1.0,2.4,694.1,100,0.0002
2026-05-07 20:00:00,125.36095238095238,125.39809523809524,59.99190476190476,19.332530120481927,7.6,0.0,1.8,694.2,100,0.0
2026-05-07 21:00:00,126.17175,126.19175,59.988,19.219753086419757,7.5,0.0,2.1,694.7,100,0.0
2026-05-07 22:00:00,126.29465753424658,126.33561643835615,59.98931506849316,19.0746835443038,7.8,0.0,2.7,695.3,100,0.0
2026-05-07 23:00:00,126.76833333333332,126.80555555555556,59.98708333333333,18.97073170731707,8.3,0.0,2.9,695.6,99,0.0
2026-05-08 00:00:00,127.4823076923077,127.5024358974359,59.97935897435898,18.9,7.8,0.0,3.7,695.1,92,0.0
2026-05-08 01:00:00,127.82385714285716,127.82628571428572,59.98614285714285,18.78333333333333,6.3,0.0,1.7,693.5,100,0.0
2026-05-08 02:00:00,128.10078125,128.11609375,59.9959375,18.658024691358023,5.8,0.0,3.9,692.5,83,0.0
2026-05-08 03:00:00,128.295,128.31914285714285,59.98828571428572,18.525352112676057,5.5,0.0,3.9,691.7,66,0.0
2026-05-08 04:00:00,128.05315789473684,128.08184210526315,59.98684210526316,18.329545454545453,5.5,0.0,3.8,691.5,64,0.0
2026-05-08 05:00:00,126.263698630137,126.28739726027396,59.99123287671232,18.19651162790698,5.3,0.0,3.7,691.7,92,0.0
2026-05-08 06:00:00,124.0124,124.0448,59.99706666666666,18.095890410958905,5.1,0.0,4.1,691.8,70,0.0
2026-05-08 07:00:00,123.875375,123.914875,59.989875,18.27922077922078,7.2,73.0,6.1,694.5,25,0.014600000000000002
2026-05-08 08:00:00,123.80948051948052,123.82415584415584,59.99233766233766,18.74,10.0,307.0,6.7,697.4,56,0.0614
2026-05-08 09:00:00,123.86939024390244,123.91426829268292,59.987073170731705,18.992405063291137,11.8,473.0,8.1,698.9,100,0.0946
2026-05-08 10:00:00,124.73518987341772,124.74962025316457,59.9846835443038,19.489473684210527,12.6,466.0,8.5,699.2,100,0.0932
2026-05-08 11:00:00,124.44376623376624,124.4657142857143,59.98714285714286,20.18588235294117,13.2,470.0,10.3,699.0,100,0.094
2026-05-08 12:00:00,123.56,123.58802631578948,59.99092105263159,20.38452380952381,14.0,770.0,11.8,698.8,99,0.154
2026-05-08 13:00:00,124.09628205128206,124.1325641025641,59.98628205128205,20.435526315789478,13.3,878.0,11.2,698.0,100,0.17560000000000003
2026-05-08 14:00:00,123.63170731707316,123.6548780487805,59.9879268292683,20.639506172839507,14.5,747.0,11.6,697.9,100,0.1494
2026-05-08 15:00:00,124.0123880597015,124.03432835820894,59.99746268656716,20.803896103896104,14.1,648.0,11.3,696.9,100,0.1296
2026-05-08 16:00:00,123.35337349397592,123.3701204819277,59.99144578313253,20.645000000000003,13.0,480.0,6.9,696.2,100,0.096
2026-05-08 17:00:00,125.0032,125.008,59.991733333333336,20.455421686746988,12.1,237.0,6.8,695.8,100,0.047400000000000005
2026-05-08 18:00:00,125.1138028169014,125.14549295774648,59.98830985915493,20.253424657534246,10.2,75.0,6.7,695.0,100,0.015
2026-05-08 19:00:00,125.14576923076925,125.18666666666664,59.985128205128206,20.28987341772152,9.7,1.0,0.2,694.7,100,0.0002
2026-05-08 20:00:00,125.77906666666668,125.80293333333331,59.98973333333333,20.107317073170734,8.4,0.0,2.3,694.5,100,0.0
2026-05-08 21:00:00,126.40479452054794,126.44479452054792,59.991369863013695,19.89156626506024,7.3,0.0,4.4,694.0,100,0.0
2026-05-08 22:00:00,127.13933333333334,127.15893333333334,59.9868,19.548148148148147,7.5,0.0,6.1,694.7,100,0.0
2026-05-08 23:00:00,127.38448717948718,127.39717948717949,59.98961538461538,19.315,7.3,0.0,7.9,694.8,100,0.0
2026-05-09 00:00:00,127.75314285714283,127.75328571428572,59.98728571428571,19.18641975308642,7.6,0.0,6.9,694.9,100,0.0
2026-05-09 01:00:00,128.1588888888889,128.19703703703703,59.994814814814816,19.11625,8.6,0.0,2.5,695.2,100,0.0
2026-05-09 02:00:00,128.4005063291139,128.41962025316454,59.984177215189874,19.11818181818182,8.5,0.0,5.5,694.9,100,0.0
2026-05-09 03:00:00,128.55293333333333,128.59186666666665,59.9888,19.1,8.0,0.0,5.9,694.4,100,0.0
2026-05-09 04:00:00,128.52753623188406,128.55666666666667,59.99014492753623,19.1,7.3,0.0,6.4,693.7,100,0.0
2026-05-09 05:00:00,128.13666666666668,128.1786956521739,59.99086956521739,19.09342105263158,6.9,0.0,6.5,693.5,100,0.0
2026-05-09 06:00:00,127.55513888888888,127.57125,59.982083333333335,18.980821917808218,6.9,0.0,6.0,693.8,100,0.0
2026-05-09 07:00:00,125.90416666666668,125.92611111111113,59.989583333333336,19.218292682926823,8.4,30.0,5.8,695.7,100,0.006
2026-05-09 08:00:00,123.78927710843374,123.81939759036143,59.98843373493976,19.386419753086415,9.4,125.0,7.7,696.8,54,0.025
2026-05-09 09:00:00,124.62462686567164,124.66597014925374,59.98492537313432,19.43076923076923,11.3,367.0,11.5,698.4,17,0.0734
2026-05-09 10:00:00,123.11366197183098,123.09211267605636,59.98718309859155,19.778048780487804,12.9,701.0,14.6,699.5,30,0.14020000000000002
2026-05-09 11:00:00,123.97868421052632,123.98289473684213,59.98894736842105,20.2054794520548,14.0,854.0,14.2,699.8,85,0.1708
2026-05-09 12:00:00,124.24783783783784,124.28864864864866,59.99054054054054,20.115,14.7,892.0,14.9,699.5,100,0.1784
2026-05-09 13:00:00,125.03026666666668,125.0456,59.986933333333326,20.19277108433735,14.1,731.0,13.8,698.3,100,0.14620000000000002
2026-05-09 14:00:00,124.6,124.60618421052632,59.991447368421056,20.425,13.6,727.0,14.0,697.5,98,0.1454
2026-05-09 15:00:00,124.73820512820512,124.77564102564102,59.9875641025641,20.79342105263158,14.0,674.0,12.2,697.0,61,0.1348
2026-05-09 16:00:00,124.57716049382717,124.61666666666667,59.99074074074074,20.56538461538461,13.0,402.0,11.4,696.1,81,0.0804
2026-05-09 17:00:00,124.83689655172414,124.88287356321838,59.99609195402299,20.33243243243243,11.3,207.0,9.7,695.3,47,0.041400000000000006
2026-05-09 18:00:00,124.62324675324676,124.66233766233766,59.99181818181818,20.002702702702702,9.6,89.0,8.4,694.9,64,0.0178
2026-05-09 19:00:00,125.15849315068492,125.1817808219178,59.990410958904114,19.730232558139534,8.3,1.0,6.4,694.4,54,0.0002
2026-05-09 20:00:00,125.65732394366198,125.67478873239436,59.99239436619718,19.655,7.1,0.0,8.2,694.4,96,0.0
2026-05-09 21:00:00,126.50310810810812,126.5337837837838,59.99486486486487,19.36625,6.6,0.0,8.6,694.6,100,0.0
2026-05-09 22:00:00,126.63666666666668,126.68680555555557,59.99194444444444,19.3,6.6,0.0,7.1,694.9,100,0.0
2026-05-09 23:00:00,126.84702702702702,126.89405405405404,59.99378378378378,19.17215189873417,6.8,0.0,6.8,695.4,100,0.0
2026-05-10 00:00:00,127.47631578947367,127.51486842105264,59.9871052631579,19.159036144578312,6.9,0.0,5.1,695.2,100,0.0
2026-05-10 01:00:00,127.42083333333332,127.46319444444444,59.99125,19.18260869565217,7.4,0.0,2.2,694.8,100,0.0
2026-05-10 02:00:00,127.8416883116883,127.88168831168832,59.99857142857143,19.249425287356324,7.1,0.0,6.6,694.1,100,0.0
2026-05-10 03:00:00,128.08805194805197,128.10506493506497,59.9887012987013,19.3,7.1,0.0,6.6,693.7,99,0.0
2026-05-10 04:00:00,128.04556962025316,128.0645569620253,59.992025316455695,19.20595238095238,7.0,0.0,7.1,693.6,100,0.0
2026-05-10 05:00:00,128.0503896103896,128.06116883116883,59.99805194805195,19.132467532467533,7.5,0.0,7.1,693.8,100,0.0
2026-05-10 06:00:00,127.34987654320987,127.3843209876543,59.98950617283951,19.1,7.5,0.0,6.8,694.3,100,0.0
2026-05-10 07:00:00,125.98845070422536,126.01859154929578,59.993802816901415,19.16164383561644,8.0,19.0,5.0,695.5,100,0.0038000000000000004
2026-05-10 08:00:00,124.82,124.86853333333332,59.99386666666667,19.503529411764703,8.6,74.0,7.3,696.4,100,0.0148
2026-05-10 09:00:00,124.69013513513514,124.71,59.98932432432432,19.696103896103896,9.6,127.0,7.9,697.5,100,0.025400000000000002
2026-05-10 10:00:00,124.71087500000002,124.76075,59.99425,19.996153846153845,10.7,309.0,7.8,698.1,100,0.06180000000000001
2026-05-10 11:00:00,125.21272727272726,125.24714285714286,59.99376623376624,19.90740740740741,11.1,439.0,10.2,698.0,97,0.08780000000000002
2026-05-10 12:00:00,124.6470731707317,124.65926829268292,59.99048780487805,19.98378378378378,11.4,541.0,10.5,697.9,99,0.1082
2026-05-10 13:00:00,125.50686567164178,125.52253731343284,59.991194029850746,20.246153846153845,10.2,771.0,7.1,697.0,100,0.1542
2026-05-10 14:00:00,125.82205128205128,125.84615384615384,59.99230769230769,20.58148148148148,11.4,387.0,9.3,697.0,98,0.07740000000000001
2026-05-10 15:00:00,125.55881578947368,125.6090789473684,59.9875,20.46103896103896,11.5,395.0,9.9,696.4,99,0.079
2026-05-10 16:00:00,125.70706666666668,125.7092,59.99026666666667,20.23703703703704,11.1,343.0,9.4,696.2,100,0.06860000000000001
2026-05-10 17:00:00,124.99256756756758,125.00743243243242,59.99891891891892,20.03506493506493,10.8,227.0,8.8,696.3,100,0.0454
2026-05-10 18:00:00,124.44202898550724,124.48101449275364,59.985652173913046,19.9,9.3,73.0,7.4,696.0,100,0.014600000000000002
2026-05-10 19:00:00,124.30520547945208,124.33849315068493,59.98958904109589,19.936363636363637,9.1,1.0,4.8,696.6,100,0.0002
2026-05-10 20:00:00,125.234,125.25973333333332,59.99026666666667,19.941573033707865,9.0,0.0,4.3,697.1,100,0.0
2026-05-10 21:00:00,126.68072289156626,126.73120481927712,59.98771084337349,19.931168831168836,8.9,0.0,6.6,697.4,100,0.0
2026-05-10 22:00:00,127.68445945945946,127.72270270270268,59.99364864864864,19.918666666666663,8.6,0.0,5.6,697.4,100,0.0
2026-05-10 23:00:00,128.101,128.124,59.995571428571424,19.75232558139535,8.6,0.0,4.8,697.3,100,0.0
2026-05-11 00:00:00,128.21397435897435,128.2302564102564,59.98897435897436,19.64761904761905,8.5,0.0,5.6,696.9,100,0.0
2026-05-11 01:00:00,128.16276315789474,128.20513157894737,59.98907894736842,19.6,8.8,0.0,5.7,696.5,100,0.0
2026-05-11 02:00:00,128.39213333333333,128.42853333333332,59.98586666666666,19.50843373493976,8.4,0.0,7.3,695.6,100,0.0
2026-05-11 03:00:00,128.66228915662649,128.6910843373494,59.98915662650603,19.5,8.2,0.0,6.1,695.2,100,0.0
2026-05-11 04:00:00,128.50813333333335,128.52933333333334,59.99146666666666,19.404819277108437,8.0,0.0,6.4,695.0,100,0.0
2026-05-11 05:00:00,126.45,126.48315789473683,59.99131578947369,19.31392405063291,7.9,0.0,6.5,695.2,100,0.0
2026-05-11 06:00:00,125.59301369863014,125.6123287671233,59.98383561643836,19.193589743589744,7.8,0.0,5.5,695.5,100,0.0
2026-05-11 07:00:00,125.04890625,125.0515625,59.9915625,19.325333333333333,8.4,17.0,5.3,696.4,100,0.0034000000000000002
2026-05-11 08:00:00,123.20337349397587,123.23903614457832,59.98650602409639,19.446666666666665,9.0,81.0,9.2,697.4,100,0.0162
2026-05-11 09:00:00,123.68666666666668,123.7167901234568,59.98518518518519,19.56533333333333,10.3,293.0,9.1,698.5,100,0.0586
2026-05-11 10:00:00,123.28267605633802,123.30605633802816,59.98915492957746,19.81756756756757,10.6,338.0,9.2,698.6,100,0.06760000000000001
2026-05-11 11:00:00,123.0524358974359,123.05871794871794,59.9875641025641,20.1641975308642,10.6,432.0,9.9,698.4,100,0.0864
2026-05-11 12:00:00,124.08986842105264,124.12894736842104,59.984736842105264,20.25696202531645,10.3,278.0,6.0,697.6,100,0.055600000000000004
2026-05-11 13:00:00,124.71469135802468,124.74469135802468,59.986543209876544,20.50632911392405,9.6,151.0,7.0,697.4,100,0.0302
2026-05-11 14:00:00,125.09128205128206,125.1226923076923,59.99666666666666,20.19746835443038,10.1,261.0,9.3,696.8,100,0.0522
2026-05-11 15:00:00,124.85930555555557,124.86472222222224,59.99805555555555,20.115789473684213,9.9,284.0,9.4,696.3,100,0.0568
2026-05-11 16:00:00,124.34333333333332,124.36826666666668,59.99373333333333,20.0925,10.4,321.0,8.1,696.6,98,0.06420000000000001
2026-05-11 17:00:00,124.182625,124.2025,59.989625,19.94941176470588,9.6,101.0,7.8,696.2,100,0.020200000000000003
2026-05-11 18:00:00,124.18585714285716,124.2282857142857,59.99071428571429,19.701666666666664,8.6,26.0,6.9,696.3,100,0.0052
2026-05-11 19:00:00,124.68549295774648,124.68943661971832,59.99507042253521,19.608235294117648,8.7,0.0,4.7,696.6,100,0.0
2026-05-11 20:00:00,124.8767901234568,124.90666666666668,59.98901234567901,19.48589743589744,8.2,0.0,7.4,696.7,100,0.0
2026-05-11 21:00:00,125.62857142857143,125.65257142857143,59.99371428571429,19.43333333333333,8.3,0.0,8.1,697.4,100,0.0
2026-05-11 22:00:00,126.4302564102564,126.4523076923077,59.989230769230765,19.5,8.0,0.0,6.9,697.3,100,0.0
2026-05-11 23:00:00,127.32733333333331,127.36144444444446,59.99077777777778,19.5,7.8,0.0,6.8,697.2,100,0.0
2026-05-12 00:00:00,127.32735632183908,127.34229885057472,59.987816091954016,19.407291666666666,7.8,0.0,6.0,696.8,100,0.0
2026-05-12 01:00:00,127.7409589041096,127.78657534246577,59.98534246575343,19.4,8.3,0.0,6.0,697.1,98,0.0
2026-05-12 02:00:00,127.75259740259742,127.76337662337664,59.9887012987013,19.32151898734177,7.6,0.0,6.1,696.1,100,0.0
2026-05-12 03:00:00,127.89338028169014,127.90788732394364,59.99183098591549,19.191954022988508,7.5,0.0,6.1,695.8,100,0.0
2026-05-12 04:00:00,127.83971830985917,127.853661971831,59.99507042253521,19.1,7.4,0.0,6.4,695.7,100,0.0
2026-05-12 05:00:00,126.4946376811594,126.51608695652176,59.98840579710145,19.1,7.4,0.0,6.3,695.7,100,0.0
2026-05-12 06:00:00,124.63246913580248,124.64864197530864,59.99444444444445,19.072727272727278,7.3,0.0,6.2,695.9,100,0.0
2026-05-12 07:00:00,124.444625,124.484125,59.9825,19.07236842105263,7.9,13.0,6.1,697.6,100,0.0026
2026-05-12 08:00:00,123.41853333333331,123.45013333333334,59.9984,19.40909090909091,8.2,104.0,7.3,698.1,100,0.0208
2026-05-12 09:00:00,124.44817073170732,124.46975609756096,59.99475609756097,19.73888888888889,9.3,217.0,7.7,698.8,100,0.04340000000000001
2026-05-12 10:00:00,123.30088607594938,123.31493670886076,59.99215189873418,20.34933333333333,9.4,257.0,8.4,698.9,100,0.05140000000000001
2026-05-12 11:00:00,122.85768292682928,122.87,59.99036585365854,20.90547945205479,9.8,306.0,9.3,698.9,100,0.061200000000000004
2026-05-12 12:00:00,122.29761904761904,122.31690476190477,59.99440476190476,21.20126582278481,10.1,411.0,10.3,698.6,100,0.08220000000000001
2026-05-12 13:00:00,123.22884615384616,123.2501282051282,59.9847435897436,21.08101265822785,11.1,501.0,10.4,699.1,96,0.1002
2026-05-12 14:00:00,122.87556962025316,122.92177215189874,59.98848101265823,21.331521739130437,11.3,571.0,12.4,698.5,97,0.1142
2026-05-12 15:00:00,123.57623188405798,123.61492753623187,59.99101449275363,21.1974358974359,11.5,589.0,11.9,697.6,84,0.11780000000000002
2026-05-12 16:00:00,124.37951807228916,124.39373493975904,59.99156626506024,20.661627906976744,11.3,476.0,10.6,697.0,77,0.0952
2026-05-12 17:00:00,124.074375,124.12225,59.99175,20.246052631578948,10.6,266.0,9.0,697.0,86,0.053200000000000004
2026-05-12 18:00:00,123.18846153846154,123.20630769230767,59.99138461538462,19.975,9.1,90.0,9.5,696.5,91,0.018
2026-05-12 19:00:00,124.1001282051282,124.13679487179488,59.98615384615385,20.0,8.6,1.0,6.4,697.4,100,0.0002
2026-05-12 20:00:00,124.88556962025316,124.89620253164556,59.98670886075949,19.81891891891892,8.2,0.0,7.0,697.9,100,0.0
2026-05-12 21:00:00,126.11027027027026,126.14027027027026,59.9927027027027,19.78985507246377,8.1,0.0,5.5,698.1,100,0.0
2026-05-12 22:00:00,127.13707317073172,127.17060975609756,59.99048780487805,19.84698795180723,8.1,0.0,7.0,698.3,100,0.0
2026-05-12 23:00:00,127.045625,127.088875,59.997375,19.829213483146063,7.9,0.0,6.9,698.1,100,0.0
2026-05-13 00:00:00,127.41943661971833,127.45140845070422,59.982112676056346,19.74125,7.7,0.0,6.8,697.6,99,0.0
2026-05-13 01:00:00,127.61384615384614,127.6301282051282,59.98589743589743,19.61923076923077,7.4,0.0,5.9,697.3,100,0.0
2026-05-13 02:00:00,127.89888888888888,127.94012345679012,59.988888888888894,19.52592592592593,6.8,0.0,6.2,696.3,100,0.0
2026-05-13 03:00:00,128.15230769230772,128.20307692307694,59.99192307692307,19.40215053763441,6.7,0.0,6.2,696.0,100,0.0
2026-05-13 04:00:00,127.71824324324324,127.74405405405405,59.99378378378378,19.4,6.8,0.0,6.3,696.0,100,0.0
2026-05-13 05:00:00,125.54823529411766,125.56470588235294,59.98411764705882,19.28170731707317,7.0,0.0,5.7,696.0,100,0.0
2026-05-13 06:00:00,124.48148148148148,124.49765432098764,59.99086419753087,19.357647058823527,7.1,0.0,6.5,696.3,100,0.0
2026-05-13 07:00:00,124.480625,124.497,59.990875,19.207142857142856,7.9,37.0,6.3,697.6,89,0.0074
2026-05-13 08:00:00,123.68217948717948,123.73115384615386,59.995512820512815,19.2,9.6,225.0,9.3,698.8,100,0.045
2026-05-13 09:00:00,123.866338028169,123.86788732394368,59.99450704225352,19.42375,11.3,374.0,11.6,700.0,98,0.07479999999999999
2026-05-13 10:00:00,123.4808,123.50093333333334,59.99373333333333,19.9925,12.4,464.0,11.6,700.6,100,0.09280000000000001
2026-05-13 11:00:00,121.795,121.79297297297298,59.98972972972973,20.48641975308642,13.3,591.0,11.7,700.9,100,0.1182
2026-05-13 12:00:00,123.1546376811594,123.16855072463768,59.98826086956521,20.81392405063291,13.7,680.0,12.0,700.6,91,0.136
2026-05-13 13:00:00,124.52613333333332,124.5508,59.98693333333334,20.879268292682926,13.9,826.0,11.1,700.6,94,0.1652
2026-05-13 14:00:00,123.78935064935064,123.79896103896104,59.9938961038961,20.702439024390245,13.6,726.0,13.2,699.5,92,0.14520000000000002
2026-05-13 15:00:00,123.99916666666668,124.01777777777778,59.99041666666668,20.8425,13.4,612.0,12.8,698.7,86,0.12240000000000001
2026-05-13 16:00:00,124.0186301369863,124.07013698630138,59.99397260273973,20.72972972972973,12.4,400.0,12.2,697.6,93,0.08
2026-05-13 17:00:00,124.93552631578947,124.9596052631579,59.98592105263158,20.50897435897436,11.4,271.0,11.0,697.2,91,0.054200000000000005
2026-05-13 18:00:00,123.680625,123.72650000000002,59.990750000000006,20.146835443037972,9.8,83.0,9.2,696.8,98,0.0166
2026-05-13 19:00:00,124.6851948051948,124.7018181818182,59.98129870129871,19.95733333333333,8.9,1.0,7.5,697.2,91,0.0002
2026-05-13 20:00:00,124.84896103896104,124.90532467532466,59.98584415584416,19.804761904761904,7.9,0.0,7.3,697.1,97,0.0
2026-05-13 21:00:00,125.83493333333334,125.83986666666668,59.98906666666667,19.605128205128207,7.9,0.0,6.3,697.6,100,0.0
2026-05-13 22:00:00,126.65675,126.66575,59.992625,19.67948717948718,8.3,0.0,6.2,697.8,100,0.0
2026-05-13 23:00:00,127.38916666666668,127.42555555555556,59.98763888888888,19.576623376623377,8.6,0.0,6.8,697.8,100,0.0
2026-05-14 00:00:00,127.6757575757576,127.67136363636362,59.98803030303031,19.5,8.6,0.0,6.5,697.3,100,0.0
