createAt,Temp
2026-04-29 16:15:00,20.0
2026-04-29 16:30:00,20.0
2026-04-29 16:45:00,19.919999999999998
2026-04-29 17:00:00,19.742105263157896
2026-04-29 17:15:00,19.7
2026-04-29 17:30:00,19.65625
2026-04-29 17:45:00,19.565
2026-04-29 18:00:00,19.5
2026-04-29 18:15:00,19.5
2026-04-29 18:30:00,19.469565217391306
2026-04-29 18:45:00,19.468421052631577
2026-04-29 19:00:00,19.735294117647058
2026-04-29 19:15:00,19.8
2026-04-29 19:30:00,19.700000000000003
2026-04-29 19:45:00,19.542105263157897
2026-04-29 20:00:00,19.452380952380953
2026-04-29 20:15:00,19.4
2026-04-29 20:30:00,19.3
2026-04-29 20:45:00,19.3
2026-04-29 21:00:00,19.3
2026-04-29 21:15:00,19.3
2026-04-29 21:30:00,19.3
2026-04-29 21:45:00,19.227272727272727
2026-04-29 22:00:00,19.2
2026-04-29 22:15:00,19.2
2026-04-29 22:30:00,19.2
2026-04-29 22:45:00,19.1
2026-04-29 23:00:00,19.063157894736843
2026-04-29 23:15:00,19.0
2026-04-29 23:30:00,19.0
2026-04-29 23:45:00,19.0
2026-04-30 00:00:00,19.0
2026-04-30 00:15:00,19.0
2026-04-30 00:30:00,19.0
2026-04-30 00:45:00,19.0
2026-04-30 01:00:00,18.957894736842103
2026-04-30 01:15:00,18.9
2026-04-30 01:30:00,18.9
2026-04-30 01:45:00,18.833333333333332
2026-04-30 02:00:00,18.8
2026-04-30 02:15:00,18.8
2026-04-30 02:30:00,18.8
2026-04-30 02:45:00,18.8
2026-04-30 03:00:00,18.8
2026-04-30 03:15:00,18.8
2026-04-30 03:30:00,18.755000000000003
2026-04-30 03:45:00,18.7
2026-04-30 04:00:00,18.7
2026-04-30 04:15:00,18.7
2026-04-30 04:30:00,18.7
2026-04-30 04:45:00,18.7
2026-04-30 05:00:00,18.7
2026-04-30 05:15:00,18.7
2026-04-30 05:30:00,18.7
2026-04-30 05:45:00,18.7
2026-04-30 06:00:00,18.7
2026-04-30 06:15:00,18.7
2026-04-30 06:30:00,18.754545454545454
2026-04-30 06:45:00,18.8
2026-04-30 07:00:00,18.8
2026-04-30 07:15:00,18.8
2026-04-30 07:30:00,18.8
2026-04-30 07:45:00,18.8
2026-04-30 08:00:00,18.8
2026-04-30 08:15:00,18.884999999999998
2026-04-30 08:30:00,19.0
2026-04-30 08:45:00,19.133333333333333
2026-04-30 09:00:00,19.25263157894737
2026-04-30 09:15:00,19.384999999999998
2026-04-30 09:30:00,19.444444444444443
2026-04-30 09:45:00,19.547826086956523
2026-04-30 10:00:00,19.761904761904763
2026-04-30 10:15:00,20.05714285714286
2026-04-30 10:30:00,20.20625
2026-04-30 10:45:00,20.388235294117646
2026-04-30 11:00:00,20.4
2026-04-30 11:15:00,20.4
2026-04-30 11:30:00,20.4
2026-04-30 11:45:00,20.4
2026-04-30 12:00:00,20.34285714285714
2026-04-30 12:15:00,20.21875
2026-04-30 12:30:00,20.271428571428572
2026-04-30 12:45:00,20.2
2026-04-30 13:00:00,20.24736842105263
2026-04-30 13:15:00,20.414285714285715
2026-04-30 13:30:00,20.5
2026-04-30 13:45:00,20.57777777777778
2026-04-30 14:00:00,20.6
2026-04-30 14:15:00,20.455
2026-04-30 14:30:00,20.3375
2026-04-30 14:45:00,20.2
2026-04-30 15:00:00,20.2
2026-04-30 15:15:00,20.1
2026-04-30 15:30:00,20.1
2026-04-30 15:45:00,20.1
2026-04-30 16:00:00,20.1
2026-04-30 16:15:00,20.1
2026-04-30 16:30:00,20.0
2026-04-30 16:45:00,20.0
2026-04-30 17:00:00,20.0
2026-04-30 17:15:00,19.90555555555555
2026-04-30 17:30:00,19.8
2026-04-30 17:45:00,19.8
2026-04-30 18:00:00,19.8
2026-04-30 18:15:00,19.775
2026-04-30 18:30:00,19.7
2026-04-30 18:45:00,19.61904761904762
2026-04-30 19:00:00,19.645000000000003
2026-04-30 19:15:00,19.7
2026-04-30 19:30:00,19.663157894736845
2026-04-30 19:45:00,19.490000000000002
2026-04-30 20:00:00,19.376470588235293
2026-04-30 20:15:00,19.3
2026-04-30 20:30:00,19.243478260869566
2026-04-30 20:45:00,19.3
2026-04-30 21:00:00,19.3
2026-04-30 21:15:00,19.3
2026-04-30 21:30:00,19.3
2026-04-30 21:45:00,19.3
2026-04-30 22:00:00,19.25
2026-04-30 22:15:00,19.15
2026-04-30 22:30:00,19.1
2026-04-30 22:45:00,19.1
2026-04-30 23:00:00,19.1
2026-04-30 23:15:00,19.18695652173913
2026-04-30 23:30:00,19.2
2026-04-30 23:45:00,19.2
2026-05-01 00:00:00,19.2
2026-05-01 00:15:00,19.2
2026-05-01 00:30:00,19.18421052631579
2026-05-01 00:45:00,19.1
2026-05-01 01:00:00,19.1
2026-05-01 01:15:00,19.1
2026-05-01 01:30:00,19.1
2026-05-01 01:45:00,19.1
2026-05-01 02:00:00,19.1
2026-05-01 02:15:00,19.1
2026-05-01 02:30:00,19.1
2026-05-01 02:45:00,19.009999999999998
2026-05-01 03:00:00,19.0
2026-05-01 03:15:00,19.0
2026-05-01 03:30:00,19.0
2026-05-01 03:45:00,19.0
2026-05-01 04:00:00,19.0
2026-05-01 04:15:00,19.0
2026-05-01 04:30:00,19.0
2026-05-01 04:45:00,18.9
2026-05-01 05:00:00,18.9
2026-05-01 05:15:00,18.9
2026-05-01 05:30:00,18.9
2026-05-01 05:45:00,18.9
2026-05-01 06:00:00,18.9
2026-05-01 06:15:00,18.9
2026-05-01 06:30:00,18.9
2026-05-01 06:45:00,18.9
2026-05-01 07:00:00,18.836363636363636
2026-05-01 07:15:00,18.8
2026-05-01 07:30:00,18.714285714285715
2026-05-01 07:45:00,18.8
2026-05-01 08:00:00,19.0125
2026-05-01 08:15:00,19.1
2026-05-01 08:30:00,18.977272727272727
2026-05-01 08:45:00,18.958823529411767
2026-05-01 09:00:00,19.15263157894737
2026-05-01 09:15:00,19.357142857142858
2026-05-01 09:30:00,19.65
2026-05-01 09:45:00,19.8
2026-05-01 10:00:00,19.9
2026-05-01 10:15:00,19.9
2026-05-01 10:30:00,19.86
2026-05-01 10:45:00,19.79
2026-05-01 11:00:00,19.7
2026-05-01 11:15:00,19.77058823529412
2026-05-01 11:30:00,19.82
2026-05-01 11:45:00,19.9
2026-05-01 12:00:00,19.964285714285715
2026-05-01 12:15:00,20.0
2026-05-01 12:30:00,19.98235294117647
2026-05-01 12:45:00,19.85882352941176
2026-05-01 13:00:00,19.8
2026-05-01 13:15:00,19.735294117647058
2026-05-01 13:30:00,19.725
2026-05-01 13:45:00,19.8
2026-05-01 14:00:00,19.827777777777776
2026-05-01 14:15:00,20.03913043478261
2026-05-01 14:30:00,20.134999999999998
2026-05-01 14:45:00,20.2
2026-05-01 15:00:00,20.125
2026-05-01 15:15:00,20.1375
2026-05-01 15:30:00,20.1
2026-05-01 15:45:00,20.126315789473686
2026-05-01 16:00:00,19.970588235294116
2026-05-01 16:15:00,19.9
2026-05-01 16:30:00,19.82
2026-05-01 16:45:00,19.74736842105263
2026-05-01 17:00:00,19.7
2026-05-01 17:15:00,19.673684210526318
2026-05-01 17:30:00,19.536363636363635
2026-05-01 17:45:00,19.5
2026-05-01 18:00:00,19.5
2026-05-01 18:15:00,19.5
2026-05-01 18:30:00,19.508
2026-05-01 18:45:00,19.6
2026-05-01 19:00:00,19.518181818181816
2026-05-01 19:15:00,19.485714285714284
2026-05-01 19:30:00,19.4
2026-05-01 19:45:00,19.35238095238095
2026-05-01 20:00:00,19.3
2026-05-01 20:15:00,19.3
2026-05-01 20:30:00,19.2
2026-05-01 20:45:00,19.08823529411765
2026-05-01 21:00:00,19.0
2026-05-01 21:15:00,19.0
2026-05-01 21:30:00,19.0
2026-05-01 21:45:00,19.0
2026-05-01 22:00:00,18.936842105263157
2026-05-01 22:15:00,18.866666666666664
2026-05-01 22:30:00,18.8
2026-05-01 22:45:00,18.8
2026-05-01 23:00:00,18.8
2026-05-01 23:15:00,18.8
2026-05-01 23:30:00,18.8
2026-05-01 23:45:00,18.8
2026-05-02 00:00:00,18.8
2026-05-02 00:15:00,18.8
2026-05-02 00:30:00,18.8
2026-05-02 00:45:00,18.7
2026-05-02 01:00:00,18.7
2026-05-02 01:15:00,18.7
2026-05-02 01:30:00,18.561111111111114
2026-05-02 01:45:00,18.5
2026-05-02 02:00:00,18.5
2026-05-02 02:15:00,18.5
2026-05-02 02:30:00,18.5
2026-05-02 02:45:00,18.5
2026-05-02 03:00:00,18.5
2026-05-02 03:15:00,18.444444444444443
2026-05-02 03:30:00,18.413333333333334
2026-05-02 03:45:00,18.5
2026-05-02 04:00:00,18.474999999999998
2026-05-02 04:15:00,18.41111111111111
2026-05-02 04:30:00,18.5
2026-05-02 04:45:00,18.5
2026-05-02 05:00:00,18.538888888888888
2026-05-02 05:15:00,18.6
2026-05-02 05:30:00,18.593333333333337
2026-05-02 05:45:00,18.5
2026-05-02 06:00:00,18.5
2026-05-02 06:15:00,18.5
2026-05-02 06:30:00,18.5
2026-05-02 06:45:00,18.670588235294115
2026-05-02 07:00:00,18.7125
2026-05-02 07:15:00,18.7
2026-05-02 07:30:00,18.7
2026-05-02 07:45:00,18.7
2026-05-02 08:00:00,18.7
2026-05-02 08:15:00,18.75
2026-05-02 08:30:00,18.88888888888889
2026-05-02 08:45:00,19.0
2026-05-02 09:00:00,19.13125
2026-05-02 09:15:00,19.27826086956522
2026-05-02 09:30:00,19.41111111111111
2026-05-02 09:45:00,19.566666666666666
2026-05-02 10:00:00,19.727777777777778
2026-05-02 10:15:00,19.927777777777777
2026-05-02 10:30:00,20.105
2026-05-02 10:45:00,20.28421052631579
2026-05-02 11:00:00,20.45
2026-05-02 11:15:00,20.51904761904762
2026-05-02 11:30:00,20.6
2026-05-02 11:45:00,20.54705882352941
2026-05-02 12:00:00,20.5
2026-05-02 12:15:00,20.469565217391306
2026-05-02 12:30:00,20.4
2026-05-02 12:45:00,20.4
2026-05-02 13:00:00,20.40555555555555
2026-05-02 13:15:00,20.5
2026-05-02 13:30:00,20.415
2026-05-02 13:45:00,20.210526315789473
2026-05-02 14:00:00,20.16842105263158
2026-05-02 14:15:00,20.1
2026-05-02 14:30:00,20.1
2026-05-02 14:45:00,20.1
2026-05-02 15:00:00,20.257894736842104
2026-05-02 15:15:00,20.26111111111111
2026-05-02 15:30:00,20.13125
2026-05-02 15:45:00,20.1
2026-05-02 16:00:00,20.1
2026-05-02 16:15:00,20.1
2026-05-02 16:30:00,20.1
2026-05-02 16:45:00,20.1
2026-05-02 17:00:00,20.1
2026-05-02 17:15:00,20.016666666666666
2026-05-02 17:30:00,19.9
2026-05-02 17:45:00,19.9
2026-05-02 18:00:00,19.833333333333332
2026-05-02 18:15:00,19.8
2026-05-02 18:30:00,19.8
2026-05-02 18:45:00,19.83913043478261
2026-05-02 19:00:00,19.9
2026-05-02 19:15:00,19.794117647058822
2026-05-02 19:30:00,19.7
2026-05-02 19:45:00,19.678947368421053
2026-05-02 20:00:00,19.52173913043478
2026-05-02 20:15:00,19.5
2026-05-02 20:30:00,19.41
2026-05-02 20:45:00,19.4
2026-05-02 21:00:00,19.38695652173913
2026-05-02 21:15:00,19.3
2026-05-02 21:30:00,19.3
2026-05-02 21:45:00,19.3
2026-05-02 22:00:00,19.3
2026-05-02 22:15:00,19.27
2026-05-02 22:30:00,19.2
2026-05-02 22:45:00,19.2
2026-05-02 23:00:00,19.2
2026-05-02 23:15:00,19.176190476190477
2026-05-02 23:30:00,19.1
2026-05-02 23:45:00,19.1
2026-05-03 00:00:00,19.1
2026-05-03 00:15:00,19.0
2026-05-03 00:30:00,18.95
2026-05-03 00:45:00,18.9
2026-05-03 01:00:00,18.9
2026-05-03 01:15:00,18.873684210526314
2026-05-03 01:30:00,18.88
2026-05-03 01:45:00,18.9
2026-05-03 02:00:00,18.831818181818182
2026-05-03 02:15:00,18.8
2026-05-03 02:30:00,18.8
2026-05-03 02:45:00,18.76666666666667
2026-05-03 03:00:00,18.7
2026-05-03 03:15:00,18.7
2026-05-03 03:30:00,18.7
2026-05-03 03:45:00,18.7
2026-05-03 04:00:00,18.7
2026-05-03 04:15:00,18.7
2026-05-03 04:30:00,18.7
2026-05-03 04:45:00,18.7
2026-05-03 05:00:00,18.7
2026-05-03 05:15:00,18.7
2026-05-03 05:30:00,18.7
2026-05-03 05:45:00,18.655
2026-05-03 06:00:00,18.66190476190476
2026-05-03 06:15:00,18.7
2026-05-03 06:30:00,18.7
2026-05-03 06:45:00,18.7
2026-05-03 07:00:00,18.7
2026-05-03 07:15:00,18.7
2026-05-03 07:30:00,18.81304347826087
2026-05-03 07:45:00,18.905263157894737
2026-05-03 08:00:00,19.0
2026-05-03 08:15:00,19.05263157894737
2026-05-03 08:30:00,19.188888888888886
2026-05-03 08:45:00,19.40952380952381
2026-05-03 09:00:00,19.5
2026-05-03 09:15:00,19.5
2026-05-03 09:30:00,19.5
2026-05-03 09:45:00,19.477777777777778
2026-05-03 10:00:00,19.583333333333332
2026-05-03 10:15:00,19.590476190476192
2026-05-03 10:30:00,19.5
2026-05-03 10:45:00,19.590476190476192
2026-05-03 11:00:00,19.6
2026-05-03 11:15:00,19.7
2026-05-03 11:30:00,19.785714285714285
2026-05-03 11:45:00,20.042857142857144
2026-05-03 12:00:00,20.1
2026-05-03 12:15:00,20.005555555555556
2026-05-03 12:30:00,20.0
2026-05-03 12:45:00,20.0
2026-05-03 13:00:00,20.061111111111114
2026-05-03 13:15:00,20.195238095238093
2026-05-03 13:30:00,20.14117647058824
2026-05-03 13:45:00,20.1
2026-05-03 14:00:00,20.115000000000002
2026-05-03 14:15:00,20.294736842105266
2026-05-03 14:30:00,20.189473684210526
2026-05-03 14:45:00,20.1
2026-05-03 15:00:00,20.17142857142857
2026-05-03 15:15:00,20.2
2026-05-03 15:30:00,20.115000000000002
2026-05-03 15:45:00,20.1
2026-05-03 16:00:00,20.1
2026-05-03 16:15:00,20.1
2026-05-03 16:30:00,20.1
2026-05-03 16:45:00,20.1
2026-05-03 17:00:00,19.959090909090907
2026-05-03 17:15:00,19.9
2026-05-03 17:30:00,19.9
2026-05-03 17:45:00,19.830434782608698
2026-05-03 18:00:00,19.7
2026-05-03 18:15:00,19.6
2026-05-03 18:30:00,19.50526315789474
2026-05-03 18:45:00,19.50952380952381
2026-05-03 19:00:00,19.71818181818182
2026-05-03 19:15:00,19.8
2026-05-03 19:30:00,19.772222222222222
2026-05-03 19:45:00,19.655
2026-05-03 20:00:00,19.6
2026-05-03 20:15:00,19.685714285714287
2026-05-03 20:30:00,19.7
2026-05-03 20:45:00,19.652631578947368
2026-05-03 21:00:00,19.50952380952381
2026-05-03 21:15:00,19.6
2026-05-03 21:30:00,19.65
2026-05-03 21:45:00,19.658333333333335
2026-05-03 22:00:00,19.526315789473685
2026-05-03 22:15:00,19.5
2026-05-03 22:30:00,19.5
2026-05-03 22:45:00,19.457894736842103
2026-05-03 23:00:00,19.4
2026-05-03 23:15:00,19.33809523809524
2026-05-03 23:30:00,19.3
2026-05-03 23:45:00,19.3
2026-05-04 00:00:00,19.3
2026-05-04 00:15:00,19.3
2026-05-04 00:30:00,19.3
2026-05-04 00:45:00,19.3
2026-05-04 01:00:00,19.3
2026-05-04 01:15:00,19.3
2026-05-04 01:30:00,19.263157894736842
2026-05-04 01:45:00,19.2
2026-05-04 02:00:00,19.2
2026-05-04 02:15:00,19.2
2026-05-04 02:30:00,19.2
2026-05-04 02:45:00,19.2
2026-05-04 03:00:00,19.2
2026-05-04 03:15:00,19.10952380952381
2026-05-04 03:30:00,19.145454545454545
2026-05-04 03:45:00,19.158823529411762
2026-05-04 04:00:00,19.1
2026-05-04 04:15:00,19.1
2026-05-04 04:30:00,19.1
2026-05-04 04:45:00,19.1
2026-05-04 05:00:00,19.1
2026-05-04 05:15:00,19.1
2026-05-04 05:30:00,19.1
2026-05-04 05:45:00,19.1
2026-05-04 06:00:00,19.1
2026-05-04 06:15:00,19.073684210526316
2026-05-04 06:30:00,19.0
2026-05-04 06:45:00,19.0
2026-05-04 07:00:00,19.0
2026-05-04 07:15:00,19.133333333333333
2026-05-04 07:30:00,19.2
2026-05-04 07:45:00,19.339999999999996
2026-05-04 08:00:00,19.47391304347826
2026-05-04 08:15:00,19.5
2026-05-04 08:30:00,19.5
2026-05-04 08:45:00,19.654545454545453
2026-05-04 09:00:00,19.845833333333335
2026-05-04 09:15:00,19.9
2026-05-04 09:30:00,19.9
2026-05-04 09:45:00,19.9
2026-05-04 10:00:00,19.763157894736842
2026-05-04 10:15:00,19.752380952380953
2026-05-04 10:30:00,19.996
2026-05-04 10:45:00,20.236363636363635
2026-05-04 11:00:00,20.4
2026-05-04 11:15:00,20.5
2026-05-04 11:30:00,20.434782608695652
2026-05-04 11:45:00,20.565217391304348
2026-05-04 12:00:00,20.6
2026-05-04 12:15:00,20.5
2026-05-04 12:30:00,20.5
2026-05-04 12:45:00,20.4
2026-05-04 13:00:00,20.4
2026-05-04 13:15:00,20.4
2026-05-04 13:30:00,20.345
2026-05-04 13:45:00,20.3
2026-05-04 14:00:00,20.25263157894737
2026-05-04 14:15:00,20.3
2026-05-04 14:30:00,20.385714285714283
2026-05-04 14:45:00,20.35238095238095
2026-05-04 15:00:00,20.3
2026-05-04 15:15:00,20.2
2026-05-04 15:30:00,20.2
2026-05-04 15:45:00,20.224999999999998
