createAt,VA,VB,Fre
2026-04-28 19:00:00,124.02662337662336,124.05766233766235,59.9938961038961
2026-04-28 20:00:00,125.21453333333334,125.24373333333334,59.99946666666667
2026-04-28 21:00:00,125.9586301369863,125.95917808219178,59.985205479452055
2026-04-28 22:00:00,126.7784722222222,126.82124999999999,59.989583333333336
2026-04-28 23:00:00,127.55246753246755,127.57974025974025,59.99077922077922
2026-04-29 00:00:00,127.66959459459459,127.69202702702701,59.991756756756764
2026-04-29 01:00:00,127.76777777777778,127.78999999999999,59.985972222222216
2026-04-29 02:00:00,128.1990909090909,128.22151515151518,59.9969696969697
2026-04-29 03:00:00,127.70162162162163,127.70297297297297,59.98891891891892
2026-04-29 04:00:00,127.36720588235293,127.38764705882353,59.993088235294124
2026-04-29 05:00:00,125.587,125.57300000000001,59.988285714285716
2026-04-29 06:00:00,122.92394736842104,122.94276315789473,59.98486842105264
2026-04-29 07:00:00,124.6569014084507,124.68,59.99239436619718
2026-04-29 08:00:00,125.44441176470588,125.47441176470589,59.985735294117646
2026-04-29 09:00:00,124.72871428571429,124.72728571428571,59.99042857142857
2026-04-29 10:00:00,125.11893333333333,125.12013333333334,59.986399999999996
2026-04-29 11:00:00,124.17301369863013,124.18123287671233,59.987671232876714
2026-04-29 12:00:00,125.141,125.18399999999998,59.98914285714285
2026-04-29 13:00:00,125.05055555555555,125.08208333333333,59.9925
2026-04-29 14:00:00,125.32416666666667,125.35111111111112,59.989583333333336
