createAt,Temp
2026-04-26 18:00:00,20.695238095238093
2026-04-26 19:00:00,19.486956521739128
2026-04-26 20:00:00,19.517857142857142
2026-04-26 21:00:00,19.076712328767126
2026-04-26 22:00:00,19.1
2026-04-26 23:00:00,19.070833333333336
2026-04-27 00:00:00,18.944
2026-04-27 01:00:00,18.791954022988506
2026-04-27 02:00:00,18.7
2026-04-27 03:00:00,18.64814814814815
2026-04-27 04:00:00,18.549411764705884
2026-04-27 05:00:00,18.5
2026-04-27 06:00:00,18.51625
2026-04-27 07:00:00,18.522222222222222
2026-04-27 08:00:00,18.64588235294118
2026-04-27 09:00:00,19.04
2026-04-27 10:00:00,19.422784810126583
2026-04-27 11:00:00,20.08452380952381
2026-04-27 12:00:00,20.105405405405406
2026-04-27 13:00:00,19.862666666666666
2026-04-27 14:00:00,19.61
2026-04-27 15:00:00,19.57848101265823
2026-04-27 16:00:00,19.666666666666668
2026-04-27 17:00:00,19.469736842105263
2026-04-27 18:00:00,19.270370370370372
2026-04-27 19:00:00,19.303614457831326
2026-04-27 20:00:00,19.152439024390244
2026-04-27 21:00:00,19.04268292682927
2026-04-27 22:00:00,18.89887640449438
2026-04-27 23:00:00,18.77974683544304
2026-04-28 00:00:00,18.678571428571427
2026-04-28 01:00:00,18.446511627906975
2026-04-28 02:00:00,18.38
2026-04-28 03:00:00,18.23827160493827
2026-04-28 04:00:00,18.161728395061726
2026-04-28 05:00:00,18.050666666666665
2026-04-28 06:00:00,17.94457831325301
2026-04-28 07:00:00,18.108219178082194
2026-04-28 08:00:00,18.360526315789475
2026-04-28 09:00:00,18.623684210526317
2026-04-28 10:00:00,18.80649350649351
2026-04-28 11:00:00,19.305194805194805
2026-04-28 12:00:00,19.79642857142857
2026-04-28 13:00:00,19.56022727272727
2026-04-28 14:00:00,19.801234567901236
2026-04-28 15:00:00,19.72658227848101
2026-04-28 16:00:00,19.615584415584415
2026-04-28 17:00:00,19.517105263157895
2026-04-28 18:00:00,19.38783783783784
2026-04-28 19:00:00,19.396470588235296
2026-04-28 20:00:00,19.174418604651162
2026-04-28 21:00:00,19.00506329113924
2026-04-28 22:00:00,19.041772151898734
2026-04-28 23:00:00,18.8675
2026-04-29 00:00:00,18.740000000000002
2026-04-29 01:00:00,18.64342105263158
2026-04-29 02:00:00,18.509638554216867
2026-04-29 03:00:00,18.43132530120482
2026-04-29 04:00:00,18.374358974358973
2026-04-29 05:00:00,18.224
2026-04-29 06:00:00,18.18641975308642
2026-04-29 07:00:00,18.41578947368421
2026-04-29 08:00:00,18.531325301204816
2026-04-29 09:00:00,18.73125
2026-04-29 10:00:00,19.410126582278483
2026-04-29 11:00:00,20.05625
2026-04-29 12:00:00,19.76341463414634
2026-04-29 13:00:00,19.8472972972973
2026-04-29 14:00:00,19.85194805194805
2026-04-29 15:00:00,19.9
2026-04-29 16:00:00,19.969736842105263
2026-04-29 17:00:00,19.664383561643834
2026-04-29 18:00:00,19.482666666666667
2026-04-29 19:00:00,19.694594594594594
2026-04-29 20:00:00,19.369333333333334
2026-04-29 21:00:00,19.280722891566263
2026-04-29 22:00:00,19.174285714285716
2026-04-29 23:00:00,19.016666666666666
2026-04-30 00:00:00,19.0
2026-04-30 01:00:00,18.89873417721519
2026-04-30 02:00:00,18.8
2026-04-30 03:00:00,18.763513513513512
2026-04-30 04:00:00,18.7
2026-04-30 05:00:00,18.7
2026-04-30 06:00:00,18.7390243902439
2026-04-30 07:00:00,18.8
2026-04-30 08:00:00,18.964935064935066
2026-04-30 09:00:00,19.41375
2026-04-30 10:00:00,20.081333333333333
2026-04-30 11:00:00,20.4
2026-04-30 12:00:00,20.263157894736842
2026-04-30 13:00:00,20.43246753246753
2026-04-30 14:00:00,20.40128205128205
2026-04-30 15:00:00,20.125974025974028
2026-04-30 16:00:00,20.048750000000002
2026-04-30 17:00:00,19.87875
2026-04-30 18:00:00,19.72142857142857
2026-04-30 19:00:00,19.625925925925927
2026-04-30 20:00:00,19.299999999999997
2026-04-30 21:00:00,19.3
2026-04-30 22:00:00,19.150000000000002
2026-04-30 23:00:00,19.16794871794872
2026-05-01 00:00:00,19.169333333333334
2026-05-01 01:00:00,19.1
2026-05-01 02:00:00,19.0775
2026-05-01 03:00:00,19.0
2026-05-01 04:00:00,18.977027027027027
2026-05-01 05:00:00,18.9
2026-05-01 06:00:00,18.9
2026-05-01 07:00:00,18.788636363636364
2026-05-01 08:00:00,19.012162162162163
2026-05-01 09:00:00,19.472
2026-05-01 10:00:00,19.85890410958904
2026-05-01 11:00:00,19.801298701298702
2026-05-01 12:00:00,19.953623188405796
2026-05-01 13:00:00,19.767088607594935
2026-05-01 14:00:00,20.051898734177215
2026-05-01 15:00:00,20.12125
2026-05-01 16:00:00,19.85657894736842
2026-05-01 17:00:00,19.6
2026-05-01 18:00:00,19.523376623376624
2026-05-01 19:00:00,19.439999999999998
2026-05-01 20:00:00,19.222535211267605
2026-05-01 21:00:00,19.0
2026-05-01 22:00:00,18.85135135135135
2026-05-01 23:00:00,18.8
2026-05-02 00:00:00,18.77887323943662
2026-05-02 01:00:00,18.61969696969697
2026-05-02 02:00:00,18.5
2026-05-02 03:00:00,18.46760563380282
2026-05-02 04:00:00,18.47027027027027
2026-05-02 05:00:00,18.559420289855076
2026-05-02 06:00:00,18.53918918918919
2026-05-02 07:00:00,18.703076923076924
2026-05-02 08:00:00,18.839130434782607
2026-05-02 09:00:00,19.33888888888889
2026-05-02 10:00:00,20.017333333333333
2026-05-02 11:00:00,20.529577464788733
2026-05-02 12:00:00,20.447945205479453
2026-05-02 13:00:00,20.38133333333333
2026-05-02 14:00:00,20.11625
2026-05-02 15:00:00,20.18888888888889
2026-05-02 16:00:00,20.1
2026-05-02 17:00:00,19.983098591549297
2026-05-02 18:00:00,19.82
2026-05-02 19:00:00,19.766666666666666
2026-05-02 20:00:00,19.463291139240503
2026-05-02 21:00:00,19.325641025641026
2026-05-02 22:00:00,19.246666666666666
2026-05-02 23:00:00,19.14390243902439
2026-05-03 00:00:00,18.975675675675678
2026-05-03 01:00:00,18.888461538461538
2026-05-03 02:00:00,18.8
2026-05-03 03:00:00,18.7
2026-05-03 04:00:00,18.7
2026-05-03 05:00:00,18.68846153846154
2026-05-03 06:00:00,18.69058823529412
2026-05-03 07:00:00,18.779268292682925
2026-05-03 08:00:00,19.166666666666668
2026-05-03 09:00:00,19.494805194805192
2026-05-03 10:00:00,19.56708860759494
2026-05-03 11:00:00,19.784146341463416
2026-05-03 12:00:00,20.02972972972973
2026-05-03 13:00:00,20.125641025641023
2026-05-03 14:00:00,20.17125
2026-05-03 15:00:00,20.146835443037975
2026-05-03 16:00:00,20.1
2026-05-03 17:00:00,19.896470588235292
2026-05-03 18:00:00,19.579268292682926
2026-05-03 19:00:00,19.735802469135802
2026-05-03 20:00:00,19.663013698630138
2026-05-03 21:00:00,19.60595238095238
2026-05-03 22:00:00,19.496296296296297
2026-05-03 23:00:00,19.340243902439024
2026-05-04 00:00:00,19.3
2026-05-04 01:00:00,19.267500000000002
2026-05-04 02:00:00,19.2
2026-05-04 03:00:00,19.150649350649353
