time,temp_2m,shortwave_radiation,wind_speed_10m,pressure_msl,cloud_cover
2026-05-16 05:30:00,8.85,0.0,4.5,696.35,100.0
2026-05-16 05:45:00,8.774999999999999,0.0,4.35,696.425,100.0
2026-05-16 06:00:00,8.7,0.0,4.2,696.5,100.0
2026-05-16 06:15:00,8.85,6.75,4.1,696.725,100.0
2026-05-16 06:30:00,9.0,13.5,4.0,696.95,100.0
2026-05-16 06:45:00,9.15,20.25,3.9,697.175,100.0
2026-05-16 07:00:00,9.3,27.0,3.8,697.4,100.0
2026-05-16 07:15:00,9.375,51.25,4.725,697.6,100.0
2026-05-16 07:30:00,9.45,75.5,5.65,697.8,100.0
2026-05-16 07:45:00,9.525,99.75,6.575,698.0,100.0
2026-05-16 08:00:00,9.6,124.0,7.5,698.2,100.0
2026-05-16 08:15:00,9.8,171.25,7.7,698.375,100.0
2026-05-16 08:30:00,10.0,218.5,7.9,698.55,100.0
2026-05-16 08:45:00,10.2,265.75,8.100000000000001,698.725,100.0
2026-05-16 09:00:00,10.4,313.0,8.3,698.9,100.0
2026-05-16 09:15:00,10.775,371.25,8.375,699.125,99.75
2026-05-16 09:30:00,11.15,429.5,8.45,699.3499999999999,99.5
2026-05-16 09:45:00,11.525,487.75,8.525,699.5749999999999,99.25
2026-05-16 10:00:00,11.9,546.0,8.6,699.8,99.0
2026-05-16 10:15:00,12.075,568.0,9.0,699.8,98.75
2026-05-16 10:30:00,12.25,590.0,9.399999999999999,699.8,98.5
2026-05-16 10:45:00,12.425,612.0,9.799999999999999,699.8,98.25
2026-05-16 11:00:00,12.6,634.0,10.2,699.8,98.0
2026-05-16 11:15:00,12.75,663.25,10.299999999999999,699.75,98.0
2026-05-16 11:30:00,12.899999999999999,692.5,10.399999999999999,699.7,98.0
2026-05-16 11:45:00,13.049999999999999,721.75,10.5,699.65,98.0
2026-05-16 12:00:00,13.2,751.0,10.6,699.6,98.0
2026-05-16 12:15:00,12.924999999999999,757.25,9.9,699.35,98.25
2026-05-16 12:30:00,12.649999999999999,763.5,9.2,699.1,98.5
2026-05-16 12:45:00,12.375,769.75,8.5,698.85,98.75
2026-05-16 13:00:00,12.1,776.0,7.8,698.6,99.0
2026-05-16 13:15:00,11.975,688.5,7.2,698.275,99.0
2026-05-16 13:30:00,11.85,601.0,6.6,697.95,99.0
2026-05-16 13:45:00,11.725,513.5,6.0,697.625,99.0
2026-05-16 14:00:00,11.6,426.0,5.4,697.3,99.0
2026-05-16 14:15:00,11.475,412.25,5.425000000000001,697.05,99.25
2026-05-16 14:30:00,11.35,398.5,5.45,696.8,99.5
2026-05-16 14:45:00,11.225,384.75,5.475,696.55,99.75
2026-05-16 15:00:00,11.1,371.0,5.5,696.3,100.0
2026-05-16 15:15:00,10.925,316.25,5.15,696.15,100.0
2026-05-16 15:30:00,10.75,261.5,4.8,696.0,100.0
2026-05-16 15:45:00,10.575,206.75,4.449999999999999,695.85,100.0
2026-05-16 16:00:00,10.4,152.0,4.1,695.7,100.0
2026-05-16 16:15:00,10.425,146.5,4.324999999999999,695.75,100.0
2026-05-16 16:30:00,10.45,141.0,4.55,695.8,100.0
2026-05-16 16:45:00,10.475,135.5,4.775,695.85,100.0
2026-05-16 17:00:00,10.5,130.0,5.0,695.9,100.0
2026-05-16 17:15:00,10.275,107.75,5.25,695.775,100.0
2026-05-16 17:30:00,10.05,85.5,5.5,695.65,100.0
2026-05-16 17:45:00,9.825,63.25,5.75,695.525,100.0
2026-05-16 18:00:00,9.6,41.0,6.0,695.4,100.0
2026-05-16 18:15:00,9.575,30.75,6.05,695.675,100.0
2026-05-16 18:30:00,9.55,20.5,6.1,695.95,100.0
2026-05-16 18:45:00,9.525,10.25,6.15,696.225,100.0
2026-05-16 19:00:00,9.5,0.0,6.2,696.5,100.0
2026-05-16 19:15:00,9.375,0.0,6.6,696.525,99.75
2026-05-16 19:30:00,9.25,0.0,7.0,696.55,99.5
2026-05-16 19:45:00,9.125,0.0,7.4,696.575,99.25
2026-05-16 20:00:00,9.0,0.0,7.8,696.6,99.0
2026-05-16 20:15:00,8.9,0.0,7.6,696.7,99.25
2026-05-16 20:30:00,8.8,0.0,7.4,696.8,99.5
2026-05-16 20:45:00,8.7,0.0,7.2,696.9,99.75
2026-05-16 21:00:00,8.6,0.0,7.0,697.0,100.0
2026-05-16 21:15:00,8.6,0.0,6.525,697.075,100.0
2026-05-16 21:30:00,8.6,0.0,6.05,697.15,100.0
2026-05-16 21:45:00,8.6,0.0,5.574999999999999,697.2249999999999,100.0
2026-05-16 22:00:00,8.6,0.0,5.1,697.3,100.0
2026-05-16 22:15:00,8.55,0.0,4.6499999999999995,697.3,100.0
2026-05-16 22:30:00,8.5,0.0,4.199999999999999,697.3,100.0
2026-05-16 22:45:00,8.45,0.0,3.75,697.3,100.0
2026-05-16 23:00:00,8.4,0.0,3.3,697.3,100.0
2026-05-16 23:15:00,8.425,0.0,3.625,697.25,100.0
2026-05-16 23:30:00,8.45,0.0,3.9499999999999997,697.2,100.0
2026-05-16 23:45:00,8.475,0.0,4.2749999999999995,697.15,100.0
2026-05-17 00:00:00,8.5,0.0,4.6,697.1,100.0
2026-05-17 00:15:00,8.525,0.0,4.324999999999999,697.15,100.0
2026-05-17 00:30:00,8.55,0.0,4.05,697.2,100.0
2026-05-17 00:45:00,8.575,0.0,3.775,697.25,100.0
2026-05-17 01:00:00,8.6,0.0,3.5,697.3,100.0
2026-05-17 01:15:00,8.6,0.0,3.725,697.0999999999999,100.0
2026-05-17 01:30:00,8.6,0.0,3.95,696.9,100.0
2026-05-17 01:45:00,8.6,0.0,4.175000000000001,696.7,100.0
2026-05-17 02:00:00,8.6,0.0,4.4,696.5,100.0
2026-05-17 02:15:00,8.55,0.0,4.425000000000001,696.3,100.0
2026-05-17 02:30:00,8.5,0.0,4.45,696.1,100.0
2026-05-17 02:45:00,8.45,0.0,4.475,695.9000000000001,100.0
2026-05-17 03:00:00,8.4,0.0,4.5,695.7,100.0
2026-05-17 03:15:00,8.4,0.0,4.7,695.5500000000001,100.0
2026-05-17 03:30:00,8.4,0.0,4.9,695.4000000000001,100.0
2026-05-17 03:45:00,8.4,0.0,5.1,695.25,100.0
2026-05-17 04:00:00,8.4,0.0,5.3,695.1,100.0
2026-05-17 04:15:00,8.375,0.0,5.425,695.1,100.0
2026-05-17 04:30:00,8.350000000000001,0.0,5.55,695.1,100.0
2026-05-17 04:45:00,8.325000000000001,0.0,5.675,695.1,100.0
2026-05-17 05:00:00,8.3,0.0,5.8,695.1,100.0
2026-05-17 05:15:00,8.3,0.0,5.4,695.15,100.0
2026-05-17 05:30:00,8.3,0.0,5.0,695.2,100.0
2026-05-17 05:45:00,8.3,0.0,4.6,695.25,100.0
2026-05-17 06:00:00,8.3,0.0,4.2,695.3,100.0
2026-05-17 06:15:00,8.475000000000001,3.5,4.05,695.625,100.0
2026-05-17 06:30:00,8.65,7.0,3.9000000000000004,695.95,100.0
2026-05-17 06:45:00,8.825,10.5,3.75,696.275,100.0
2026-05-17 07:00:00,9.0,14.0,3.6,696.6,100.0
2026-05-17 07:15:00,9.1,38.75,4.3,696.775,100.0
2026-05-17 07:30:00,9.2,63.5,5.0,696.95,100.0
2026-05-17 07:45:00,9.3,88.25,5.7,697.125,100.0
2026-05-17 08:00:00,9.4,113.0,6.4,697.3,100.0
2026-05-17 08:15:00,9.625,148.5,6.625,697.55,100.0
2026-05-17 08:30:00,9.850000000000001,184.0,6.85,697.8,100.0
2026-05-17 08:45:00,10.075000000000001,219.5,7.075,698.05,100.0
2026-05-17 09:00:00,10.3,255.0,7.3,698.3,100.0
2026-05-17 09:15:00,10.600000000000001,302.25,7.6499999999999995,698.4499999999999,100.0
2026-05-17 09:30:00,10.9,349.5,8.0,698.5999999999999,100.0
2026-05-17 09:45:00,11.2,396.75,8.35,698.75,100.0
2026-05-17 10:00:00,11.5,444.0,8.7,698.9,100.0
2026-05-17 10:15:00,11.8,490.5,8.7,699.05,100.0
2026-05-17 10:30:00,12.1,537.0,8.7,699.2,100.0
2026-05-17 10:45:00,12.399999999999999,583.5,8.7,699.35,100.0
2026-05-17 11:00:00,12.7,630.0,8.7,699.5,100.0
2026-05-17 11:15:00,12.7,612.5,8.75,699.325,99.75
2026-05-17 11:30:00,12.7,595.0,8.8,699.15,99.5
2026-05-17 11:45:00,12.7,577.5,8.85,698.9749999999999,99.25
2026-05-17 12:00:00,12.7,560.0,8.9,698.8,99.0
2026-05-17 12:15:00,12.575,569.5,9.05,698.8249999999999,99.25
2026-05-17 12:30:00,12.45,579.0,9.2,698.8499999999999,99.5
2026-05-17 12:45:00,12.325,588.5,9.35,698.875,99.75
2026-05-17 13:00:00,12.2,598.0,9.5,698.9,100.0
2026-05-17 13:15:00,12.299999999999999,567.5,8.9,698.6,99.75
2026-05-17 13:30:00,12.399999999999999,537.0,8.3,698.3,99.5
2026-05-17 13:45:00,12.5,506.5,7.699999999999999,698.0,99.25
2026-05-17 14:00:00,12.6,476.0,7.1,697.7,99.0
2026-05-17 14:15:00,12.65,462.75,7.1499999999999995,697.6500000000001,98.75
2026-05-17 14:30:00,12.7,449.5,7.199999999999999,697.6,98.5
2026-05-17 14:45:00,12.75,436.25,7.25,697.55,98.25
2026-05-17 15:00:00,12.8,423.0,7.3,697.5,98.0
2026-05-17 15:15:00,12.575000000000001,386.0,7.4,697.225,97.75
2026-05-17 15:30:00,12.350000000000001,349.0,7.5,696.95,97.5
2026-05-17 15:45:00,12.125,312.0,7.6,696.675,97.25
2026-05-17 16:00:00,11.9,275.0,7.7,696.4,97.0
2026-05-17 16:15:00,11.625,240.75,7.65,696.275,97.25
2026-05-17 16:30:00,11.350000000000001,206.5,7.6,696.15,97.5
2026-05-17 16:45:00,11.075000000000001,172.25,7.55,696.025,97.75
2026-05-17 17:00:00,10.8,138.0,7.5,695.9,98.0
2026-05-17 17:15:00,10.525,115.25,7.15,695.875,98.5
2026-05-17 17:30:00,10.25,92.5,6.8,695.8499999999999,99.0
2026-05-17 17:45:00,9.975,69.75,6.449999999999999,695.8249999999999,99.5
2026-05-17 18:00:00,9.7,47.0,6.1,695.8,100.0
2026-05-17 18:15:00,9.7,35.5,5.35,696.0,100.0
2026-05-17 18:30:00,9.7,24.0,4.6,696.2,100.0
2026-05-17 18:45:00,9.7,12.5,3.85,696.4,100.0
2026-05-17 19:00:00,9.7,1.0,3.1,696.6,100.0
2026-05-17 19:15:00,9.575,0.75,3.625,696.6,100.0
2026-05-17 19:30:00,9.45,0.5,4.15,696.6,100.0
2026-05-17 19:45:00,9.325,0.25,4.675000000000001,696.6,100.0
2026-05-17 20:00:00,9.2,0.0,5.2,696.6,100.0
2026-05-17 20:15:00,9.075,0.0,5.5,696.6,100.0
2026-05-17 20:30:00,8.95,0.0,5.800000000000001,696.6,100.0
2026-05-17 20:45:00,8.825,0.0,6.1000000000000005,696.6,100.0
2026-05-17 21:00:00,8.7,0.0,6.4,696.6,100.0
2026-05-17 21:15:00,8.625,0.0,6.2,696.675,100.0
2026-05-17 21:30:00,8.55,0.0,6.0,696.75,100.0
2026-05-17 21:45:00,8.475,0.0,5.8,696.825,100.0
2026-05-17 22:00:00,8.4,0.0,5.6,696.9,100.0
2026-05-17 22:15:00,8.35,0.0,5.55,696.875,99.75
2026-05-17 22:30:00,8.3,0.0,5.5,696.8499999999999,99.5
2026-05-17 22:45:00,8.25,0.0,5.45,696.8249999999999,99.25
2026-05-17 23:00:00,8.2,0.0,5.4,696.8,99.0
